Content,Label
"The film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but the emphasis on the latter leaves Blue Crush waterlogged .",0.5
The problem is the needlessly poor quality of its archival prints and film footage .,0.59722
"The images lack contrast , are murky and are frequently too dark to be decipherable .",0.63889
Like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .,0.47222
"As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .",0.56944
"I have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short .",0.76389
"There are some fairly unsettling scenes , but they never succeed in really rattling the viewer .",0.66667
"The Emperor 's Club is one of those films that possesses all the good intentions in the world , but ...",0.70833
"In the end , The Weight of Water comes to resemble the kind of soft-core twaddle you 'd expect to see on Showtime 's ` Red Shoe Diaries . '",0.055556
A straight-ahead thriller that never rises above superficiality .,0.31944
Glizty but formulaic and silly ... Cagney 's ` top of the world ' has been replaced by the bottom of the barrel .,0.90278
"The re - enactments , however fascinating they may be as history , are too crude to serve the work especially well .",0.73611
"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?",0.31944
"Once again , director Chris Columbus takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours .",0.34722
Serving Sara is little more than a mall movie designed to kill time .,0.375
"Too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot .",0.31944
A well-made but emotionally scattered film whose hero gives his heart only to the dog .,0.43056
The most repugnant adaptation of a classic text since Roland Joff̩ and Demi Moore 's The Scarlet Letter .,0.51389
The isolated moments of creative insanity finally are lost in the thin soup of canned humor .,0.55556
"As a movie , it never seems fresh and vital .",0.34722
It never plays as dramatic even when dramatic things happen to people .,0.5
It labours as storytelling .,0.45833
The Adventures of Pluto Nash is a whole lot of nada .,0.31944
A really good premise is frittered away in middle-of-the-road blandness .,0.47222
Lawrence should stick to his day job .,0.5
He 's a better actor than a standup comedian .,0.72222
"Despite the fact that this film was n't as bad as I thought it was going to be , it 's still not a good movie",0.56944
A well made indieflick in need of some trims and a more chemistry between its stars .,0.55556
"I never thought I 'd say this , but I 'd much rather watch teens poking their genitals into fruit pies !",0.66667
"A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .",0.5
Tiresomely derivative and hammily acted .,0.40278
"We never truly come to care about the main characters and whether or not they 'll wind up together , and Michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest .",0.34722
"The plot grows thin soon , and you find yourself praying for a quick resolution .",0.43056
Too bad Maggio could n't come up with a better script .,0.33333
Much of the cast is stiff or just plain bad .,0.59722
Rice is too pedestrian a filmmaker to bring any edge or personality to The Rising Place that would set it apart from other Deep South stories .,0.33333
"At best , Cletis Tout might inspire a trip to the video store -- in search of a better movie experience .",0.54167
"Witless , pointless , tasteless and idiotic .",0.68056
"Not really a thriller so much as a movie for teens to laugh , groan and hiss at .",0.63889
As plain and pedestrian as catsup --,0.63889
An improvement on the feeble examples of big-screen Poke-mania that have preceded it .,0.5
"I know we 're not supposed to take it seriously , but I ca n't shake the thought that Undercover Brother missed an opportunity to strongly present some profound social commentary .",0.61111
Your stomach for Heaven depends largely on your appetite for canned corn .,0.68056
A picture as erratic as its central character .,0.86111
"Whatever satire Lucky Break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .",0.63889
It 's petty thievery like this that puts flimsy flicks like this behind bars,0.65278
The package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .,0.66667
Guys say mean things and shoot a lot of bullets .,0.63889
"Some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .",0.36111
Wildly incompetent but brilliantly named Half Past Dead -- or for Seagal pessimists : Totally Past His Prime .,0.34722
Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .,0.56944
All the movie 's narrative gymnastics ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling .,0.22222
"Much like its easily dismissive take on the upscale lifestyle , there is n't much there here .",0.61111
The film ultimately offers nothing more than people in an urban jungle needing other people to survive ...,0.26389
"For all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film The Sum of All Fears , starring Ben Affleck , seem downright Hitchcockian .",0.5
"This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .",0.375
A bit too eager to please .,0.30556
You 'd be hard put to find a movie character more unattractive or odorous -LRB- than Leon -RRB- .,0.27778
Kapur 's contradictory feelings about his material result in a movie that works against itself .,0.25
`` the road paved with good intentions leads to the video store '',0.13889
Animated drivel meant to enhance the self-image of drooling idiots .,0.125
One scene after another in this supposedly funny movie falls to the floor with a sickening thud .,0.25
` The Ch̢teau is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ',0.31944
"Meyjes focuses too much on Max when he should be filling the screen with this tortured , dull artist and monster-in-the - making .",0.22222
"Jacobi , the most fluent of actors , is given relatively dry material from Nijinsky 's writings to perform , and the visuals , even erotically frank ones , become dullingly repetitive .",0.88889
"Crudup 's screen presence is the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families .",0.45833
"There is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .",0.43056
